2024-01-30 17:07:45,68.146
2024-01-30 17:08:26,74.033
2024-01-30 17:09:07,50.447
2024-01-30 17:09:48,74.182
2024-01-30 17:10:29,69.996
2024-01-30 17:11:09,57.491
2024-01-30 17:11:51,58.323
2024-01-30 17:12:32,67.458
2024-01-30 17:13:13,65.427
2024-01-30 17:13:54,70.603
2024-01-30 17:14:35,63.425
2024-01-30 17:15:16,60.981
2024-01-30 17:15:57,55.628
2024-01-30 17:16:38,51.206
2024-01-30 17:17:19,64.865
2024-01-30 17:18:00,63.357
2024-01-30 17:18:41,72.671
2024-01-30 17:19:22,68.270
2024-01-30 17:20:02,73.860
2024-01-30 17:20:43,74.463
2024-01-30 17:21:23,69.096
2024-01-30 17:22:04,74.370
2024-01-30 17:22:44,63.958
2024-01-30 17:23:25,73.873
2024-01-30 17:24:06,76.123
2024-01-30 17:24:46,70.073
2024-01-30 17:25:27,67.241
2024-01-30 17:26:08,74.278
2024-01-30 17:26:48,75.239
2024-01-30 17:27:29,77.740
2024-01-30 17:28:09,74.561
2024-01-30 17:28:50,72.889
2024-01-30 17:29:31,61.171
2024-01-30 17:30:28,70.896
2024-01-30 17:31:09,52.697
2024-01-30 17:31:50,58.349
2024-01-30 17:32:31,72.109
2024-01-30 17:33:12,63.426
2024-01-30 17:33:53,51.810
2024-01-30 17:34:34,64.405
2024-01-30 17:35:16,67.952
2024-01-30 17:35:57,65.053
2024-01-30 17:36:38,58.144
2024-01-30 17:37:19,71.281
2024-01-30 17:38:00,71.285
2024-01-30 17:38:41,66.335
2024-01-30 17:39:22,67.622
2024-01-30 17:40:03,62.300
2024-01-30 17:40:44,60.906
2024-01-30 17:41:24,19.752
2024-01-30 17:42:05,58.184
2024-01-30 17:42:47,68.529
2024-01-30 17:43:28,72.027
2024-01-30 17:44:08,58.532
2024-01-30 17:44:50,64.699
2024-01-30 17:45:31,71.108
2024-01-30 17:46:12,70.694
2024-01-30 17:46:53,28.667
2024-01-30 17:47:34,58.291
2024-01-30 17:48:15,73.331
2024-01-30 17:48:56,67.135
2024-01-30 17:49:37,69.544
2024-01-30 17:50:18,75.356
2024-01-30 17:50:59,65.013
2024-01-30 17:51:40,62.165
2024-01-30 17:52:21,57.922
2024-01-30 17:53:02,73.446
2024-01-30 17:53:43,70.502
2024-01-30 17:54:24,76.436
